filename,question,A,B,C,D,correct_label
193409.mp3,Which sound event ends latest in the given audio?,Atmospheric Sounds,Snoring,Train sound,Raining,D
744206.mp3,Which sound event ends latest in the given audio?,Clapping,Microwave,Piano Playing,Cranking,A
234349.mp3,Which sound event ends latest in the given audio?,Electronic Game,Bird Chirp,Piano Playing,Rattling,B
519354.mp3,Which sound event ends latest in the given audio?,Atmospheric Sounds,Saxophone,White noise,Security Alarm,C
180041.mp3,Which sound event ends latest in the given audio?,Pig Oink,Drums,Thud,Breathing,D
336518.mp3,Which sound event ends latest in the given audio?,Water Dripping,Whistle,Motorcycle driving by,Bird Chirp,A
75249.mp3,Which sound event ends latest in the given audio?,Traffic Noise,Human Speech,Distant Sounds,Metallic Sounds,B
451351.mp3,Which sound event ends latest in the given audio?,Vehicle Horn Honk,Car door sound,Distant Sounds,Sniffing,C
174091.mp3,Which sound event ends latest in the given audio?,Siren,Monotone Sounds,Electronic Beep,Vehicle engine,D
594352.mp3,Which sound event ends latest in the given audio?,Bird Chirp,Car Honking,Raining,Atmospheric Sounds,A
649774.mp3,Which sound event ends latest in the given audio?,Bird Chirp,Wind,Saxophone,Ringing,B
126157.mp3,Which sound event ends latest in the given audio?,Crying,Siren,Atmospheric Sounds,Wolf Howl,C
355743.mp3,Which sound event ends latest in the given audio?,Humming,Distant Sounds,Phone Dialing,Bird Chirp,D
721127.mp3,Which sound event ends latest in the given audio?,Machine sounds,Sleeping Sounds,Elevator,Cat Meowing,A
75060.mp3,Which sound event ends latest in the given audio?,Vehicle Horn Honk,Clapping,Distant Sounds,Thumping,B
653363.mp3,Which sound event ends latest in the given audio?,Explosion,Waves,Wolf Howl,Microwave,C
237392.mp3,Which sound event ends latest in the given audio?,Snoring,Distant Sounds,Rooster Crow,Water Dripping,D
319195.mp3,Which sound event ends latest in the given audio?,Announcement,Traffic Noise,Singing,Horse Neigh,A
371169.mp3,Which sound event ends latest in the given audio?,Monotone Sounds,Ship_Boat sound,Violin Playing,Waves,B
625738.mp3,Which sound event ends latest in the given audio?,Squeaking,Cow Moo,Traffic Noise,Bell Ringing,C
733177.mp3,Which sound event ends latest in the given audio?,Bird Chirp,Microwave,Monotone Sounds,Car driving by,D
724917.mp3,Which sound event ends latest in the given audio?,Dog Barking,Wind,Card Reader,Fire Alarm,A
571216.mp3,Which sound event ends latest in the given audio?,Snoring,Cat Meowing,Waves,Distant Sounds,B
451532.mp3,Which sound event ends latest in the given audio?,Airplane engine,Alarm sound,Water Dripping,Distant Sounds,C
578779.mp3,Which sound event ends latest in the given audio?,Vehicle engine,Fan,Laughter,Machine sounds,D
149444.mp3,Which sound event ends latest in the given audio?,Human Speech,Car door sound,Insect Buzzing,Singing,A
683778.mp3,Which sound event ends latest in the given audio?,Atmospheric Sounds,Raining,Thud,Motorcycle driving by,B
511362.mp3,Which sound event ends latest in the given audio?,Distant Sounds,Cowbell Ringing,Snoring,Fire Alarm,C
327149.mp3,Which sound event ends latest in the given audio?,Bird Chirp,Fire burning,ATM Machine,Grinding,D
323160.mp3,Which sound event ends latest in the given audio?,Crying,Alarm sound,Door sounds,Bird Chirp,A
135776.mp3,Which sound event ends latest in the given audio?,Power Saw,Shouting,Thunder,Elevator,B
389993.mp3,Which sound event ends latest in the given audio?,Train sound,Insect Buzzing,Human Speech,Camera Shutter,C
457295.mp3,Which sound event ends latest in the given audio?,Elevator,Car door sound,Beeping,Whistle,D
241619.mp3,Which sound event ends latest in the given audio?,Raining,Atmospheric Sounds,Crying,Siren,A
463106.mp3,Which sound event ends latest in the given audio?,Door sounds,Vehicle engine,Beeping,Footsteps,B
686794.mp3,Which sound event ends latest in the given audio?,Security Alarm,Car driving by,Bird Chirp,Ringing,C
136432.mp3,Which sound event ends latest in the given audio?,Elevator,Whirring,Cowbell Ringing,Vehicle engine,D
684037.mp3,Which sound event ends latest in the given audio?,Wind,Whirring,Airplane sound,Vehicle Horn Honk,A
216375.mp3,Which sound event ends latest in the given audio?,Distant Sounds,Vehicle engine,Machine sounds,Trumpet,B
102806.mp3,Which sound event ends latest in the given audio?,Squeaking,Atmospheric Sounds,Raining,Cat Meowing,C
73270.mp3,Which sound event ends latest in the given audio?,Ship_Boat sound,Thunder,Sleeping Sounds,Bird Chirp,D
397833.mp3,Which sound event ends latest in the given audio?,Bird Chirp,Footsteps,Distant Sounds,Guitar Playing,A
444337.mp3,Which sound event ends latest in the given audio?,Metallic Sounds,Cowbell Ringing,Phone Ringing,Rooster Crow,B
425639.mp3,Which sound event ends latest in the given audio?,Guitar Playing,Cat Meowing,Lawn Mower,Vehicle engine,C
267256.mp3,Which sound event ends latest in the given audio?,Truck driving by,Singing,Distant Sounds,Dog Barking,D
278930.mp3,Which sound event ends latest in the given audio?,Footsteps,Dog Barking,Rustling,Waves,A
630598.mp3,Which sound event ends latest in the given audio?,Grinding,Screaming,Camera Shutter,Bell Ringing,B
197104.mp3,Which sound event ends latest in the given audio?,ATM Machine,Car driving by,Bird Chirp,Whistle,C
437554.mp3,Which sound event ends latest in the given audio?,Insect Buzzing,Security Alarm,Thumping,Atmospheric Sounds,D
94871.mp3,Which sound event ends latest in the given audio?,Footsteps,Siren,Wind,Bird Chirp,A
720456.mp3,Which sound event ends latest in the given audio?,Sneezing,Jackhammer,Beeping,Traffic Noise,B
501174.mp3,Which sound event ends latest in the given audio?,Card Reader,Horse Neigh,Power Drill,Human Speech,C
76881.mp3,Which sound event ends latest in the given audio?,Microwave,Waves,Saxophone,Vehicle engine,D
710653.mp3,Which sound event ends latest in the given audio?,Car driving by,Waves,Insect Buzzing,Siren,A
691543.mp3,Which sound event ends latest in the given audio?,Fire burning,Traffic Noise,Doorbell,Drums,B
722671.mp3,Which sound event ends latest in the given audio?,Airplane sound,Elevator,Wind,Beeping,C
426810.mp3,Which sound event ends latest in the given audio?,Car door sound,Clock Ticking,Atmospheric Sounds,Human Speech,D
438206.mp3,Which sound event ends latest in the given audio?,Doorbell,Ship_Boat sound,Stream_River,Atmospheric Sounds,A
752165.mp3,Which sound event ends latest in the given audio?,Bell Ringing,Train sound,Elevator,Vehicle Horn Honk,B
672023.mp3,Which sound event ends latest in the given audio?,Distant Sounds,Fan,Bird Chirp,Doorbell,C
215984.mp3,Which sound event ends latest in the given audio?,Atmospheric Sounds,Microwave,Alarm sound,Human Speech,D
264116.mp3,Which sound event ends latest in the given audio?,Vehicle Horn Honk,Electronic Beep,Cow Moo,Machine sounds,A
400869.mp3,Which sound event ends latest in the given audio?,Traffic Noise,Chainsaw,Fire Alarm,Announcement,B
667349.mp3,Which sound event ends latest in the given audio?,Metallic Sounds,Sleeping Sounds,Traffic Noise,Bird Chirp,C
708328.mp3,Which sound event ends latest in the given audio?,Vehicle Horn Honk,Metallic Sounds,Distant Sounds,Bird Chirp,D
426733.mp3,Which sound event ends latest in the given audio?,Bicycle,Raining,Rattling,Clock Ticking,A
169127.mp3,Which sound event ends latest in the given audio?,Car driving by,Rustling,Wood sounds,Saxophone,B
581127.mp3,Which sound event ends latest in the given audio?,Bird Chirp,Vehicle braking,Vehicle Horn Honk,Fire burning,C
382693.mp3,Which sound event ends latest in the given audio?,Cowbell Ringing,Monotone Sounds,Bicycle,Human Speech,D
138162.mp3,Which sound event ends latest in the given audio?,Power Drill,Fire burning,Airplane sound,Fan,A
61220.mp3,Which sound event ends latest in the given audio?,Dog Barking,Clapping,Violin Playing,Car Honking,B
766543.mp3,Which sound event ends latest in the given audio?,Human Speech,Beeping,Bird Chirp,Atmospheric Sounds,C
269071.mp3,Which sound event ends latest in the given audio?,Atmospheric Sounds,Camera Shutter,Alarm sound,Bird Chirp,D
736226.mp3,Which sound event ends latest in the given audio?,Vacuum Cleaner,Water Dripping,Violin Playing,Snoring,A
125739.mp3,Which sound event ends latest in the given audio?,Monkey sounds,Squeaking,Siren,Waves,B
683693.mp3,Which sound event ends latest in the given audio?,Human Speech,Pig Oink,Wood sounds,Violin Playing,C
362444.mp3,Which sound event ends latest in the given audio?,Whistle,White noise,Monotone Sounds,Bell Ringing,D
372910.mp3,Which sound event ends latest in the given audio?,Guitar Playing,Screaming,Vehicle engine,Monotone Sounds,A
176838.mp3,Which sound event ends latest in the given audio?,Jackhammer,Violin Playing,Airplane engine,Human Speech,B
148773.mp3,Which sound event ends latest in the given audio?,Metallic Sounds,Piano Playing,Atmospheric Sounds,Sheep_Goat Bleat,C
637907.mp3,Which sound event ends latest in the given audio?,Fan,Guitar Playing,Vehicle Horn Honk,Train sound,D
539299.mp3,Which sound event ends latest in the given audio?,Stream_River,Bird Chirp,Atmospheric Sounds,Hissing,A
453630.mp3,Which sound event ends latest in the given audio?,Thunder,Machine sounds,Trumpet,Sneezing,B
168847.mp3,Which sound event ends latest in the given audio?,Waves,Distant Sounds,Vehicle engine,Laughter,C
777605.mp3,Which sound event ends latest in the given audio?,Footsteps,Train sound,Card Reader,Rustling,D
345564.mp3,Which sound event ends latest in the given audio?,Humming,Microwave,Ringing,Car door sound,A
649649.mp3,Which sound event ends latest in the given audio?,Helicopter sound,Raining,Rooster Crow,Elevator,B
108959.mp3,Which sound event ends latest in the given audio?,Phone Ringing,Siren,Wind,Car door sound,C
257033.mp3,Which sound event ends latest in the given audio?,Vehicle engine,Cat Meowing,Cowbell Ringing,Metallic Sounds,D
580483.mp3,Which sound event ends latest in the given audio?,Cowbell Ringing,Vehicle Horn Honk,Power Saw,Bird Chirp,A
196553.mp3,Which sound event ends latest in the given audio?,Laughter,Raining,Metallic Sounds,Pig Oink,B
655140.mp3,Which sound event ends latest in the given audio?,Human Speech,Vehicle braking,Dog Barking,Fire burning,C
258206.mp3,Which sound event ends latest in the given audio?,Elevator,Explosion,Cat Meowing,Crying,D
659002.mp3,Which sound event ends latest in the given audio?,Waves,Monkey sounds,Distant Sounds,Bicycle,A
465314.mp3,Which sound event ends latest in the given audio?,Doorbell,Thunder,Breathing,Bird Chirp,B
370873.mp3,Which sound event ends latest in the given audio?,Human Speech,Beeping,Car driving by,Monotone Sounds,C
113352.mp3,Which sound event ends latest in the given audio?,Crying,Wind,Metallic Sounds,Vehicle engine,D
94872.mp3,Which sound event ends latest in the given audio?,Thud,Alarm sound,Trumpet,Wood sounds,A
390120.mp3,Which sound event ends latest in the given audio?,Sheep_Goat Bleat,Bell Ringing,Footsteps,Monotone Sounds,B
716596.mp3,Which sound event ends latest in the given audio?,Bird Chirp,Fan,Atmospheric Sounds,Sneezing,C
176021.mp3,Which sound event ends latest in the given audio?,Trumpet,Clock Ticking,Explosion,Raining,D
407224.mp3,Which sound event ends latest in the given audio?,Motorcycle driving by,Microwave,Monotone Sounds,Drums,A
215449.mp3,Which sound event ends latest in the given audio?,Wind,Atmospheric Sounds,Security Alarm,Whistle,B
339322.mp3,Which sound event ends latest in the given audio?,Snoring,Monotone Sounds,Hissing,ATM Machine,C
498186.mp3,Which sound event ends latest in the given audio?,Microwave,White noise,Insect Buzzing,Siren,D
382319.mp3,Which sound event ends latest in the given audio?,Humming,Phone Dialing,Atmospheric Sounds,Vehicle engine,A
395788.mp3,Which sound event ends latest in the given audio?,Distant Sounds,Hammer,Footsteps,Stream_River,B
521609.mp3,Which sound event ends latest in the given audio?,Rustling,Phone Dialing,Wood sounds,Atmospheric Sounds,C
220220.mp3,Which sound event ends latest in the given audio?,Hiccup,Guitar Playing,Vehicle Horn Honk,Vehicle engine,D
354111.mp3,Which sound event ends latest in the given audio?,Thumping,Phone Ringing,Monotone Sounds,Car driving by,A
161499.mp3,Which sound event ends latest in the given audio?,Fire Alarm,Stream_River,Monotone Sounds,Squeaking,B
655360.mp3,Which sound event ends latest in the given audio?,Electronic Game,Power Saw,Bird Chirp,Helicopter sound,C
237039.mp3,Which sound event ends latest in the given audio?,Alarm sound,Squeaking,Atmospheric Sounds,Bird Chirp,D
135861.mp3,Which sound event ends latest in the given audio?,Announcement,Distant Sounds,Elevator,Dog Barking,A
121357.mp3,Which sound event ends latest in the given audio?,Card Reader,Metallic Sounds,Hiccup,Stream_River,B
271451.mp3,Which sound event ends latest in the given audio?,Airplane engine,Wind,Bell Ringing,Metallic Sounds,C
164789.mp3,Which sound event ends latest in the given audio?,Footsteps,Squeaking,Distant Sounds,Sheep_Goat Bleat,D
89445.mp3,Which sound event ends latest in the given audio?,Stream_River,Trumpet,Bird Chirp,Laughter,A
463797.mp3,Which sound event ends latest in the given audio?,Sniffing,Car driving by,Dog Barking,Vehicle Horn Honk,B
524565.mp3,Which sound event ends latest in the given audio?,Vehicle Horn Honk,Saxophone,Stream_River,Atmospheric Sounds,C
711106.mp3,Which sound event ends latest in the given audio?,Train sound,Piano Playing,Bird Chirp,Wind,D
528179.mp3,Which sound event ends latest in the given audio?,Dog Barking,Grinding,Fire burning,Vehicle braking,A
667754.mp3,Which sound event ends latest in the given audio?,Waves,Siren,Distant Sounds,Car driving by,B
31676.mp3,Which sound event ends latest in the given audio?,Cat Meowing,Chainsaw,Atmospheric Sounds,Crying,C
714285.mp3,Which sound event ends latest in the given audio?,Atmospheric Sounds,Card Reader,Rooster Crow,Wind,D
169166.mp3,Which sound event ends latest in the given audio?,Fan,Insect Buzzing,Power Saw,Whistle,A
664253.mp3,Which sound event ends latest in the given audio?,Phone Dialing,Wind,Traffic Noise,Bird Chirp,B
460927.mp3,Which sound event ends latest in the given audio?,Cat Meowing,Thunder,Power Drill,Distant Sounds,C
403575.mp3,Which sound event ends latest in the given audio?,Ticking,Clock Ticking,Coughing,Alarm sound,D
438659.mp3,Which sound event ends latest in the given audio?,Vehicle engine,Security Alarm,Cranking,Violin Playing,A
666881.mp3,Which sound event ends latest in the given audio?,Security Alarm,Airplane sound,Distant Sounds,Bird Chirp,B
328141.mp3,Which sound event ends latest in the given audio?,Chainsaw,Traffic Noise,Insect Buzzing,Cowbell Ringing,C
22882.mp3,Which sound event ends latest in the given audio?,Fire Alarm,Phone Ringing,Pig Oink,Vehicle engine,D
714716.mp3,Which sound event ends latest in the given audio?,Hissing,Security Alarm,Sniffing,Distant Sounds,A
81388.mp3,Which sound event ends latest in the given audio?,Explosion,Raining,Clock Ticking,Cow Moo,B
406886.mp3,Which sound event ends latest in the given audio?,Monkey sounds,Distant Sounds,Car driving by,Squeaking,C
86194.mp3,Which sound event ends latest in the given audio?,Rooster Crow,Distant Sounds,Sleeping Sounds,Water Dripping,D
455027.mp3,Which sound event ends latest in the given audio?,Bird Chirp,Trumpet,Vehicle engine,Wind,A
348152.mp3,Which sound event ends latest in the given audio?,Electronic Beep,Raining,Helicopter sound,Distant Sounds,B
468041.mp3,Which sound event ends latest in the given audio?,Singing,Phone Ringing,Human Speech,Vehicle Horn Honk,C
181661.mp3,Which sound event ends latest in the given audio?,Atmospheric Sounds,Drums,Cat Meowing,Vehicle engine,D
431209.mp3,Which sound event ends latest in the given audio?,Door sounds,Wood sounds,Alarm sound,Cat Meowing,A
609551.mp3,Which sound event ends latest in the given audio?,Car door sound,Distant Sounds,Thud,Dog Barking,B
62856.mp3,Which sound event ends latest in the given audio?,Distant Sounds,Thumping,Raining,Ship_Boat sound,C
209333.mp3,Which sound event ends latest in the given audio?,Breathing,Machine sounds,Cat Meowing,Electronic Beep,D
261307.mp3,Which sound event ends latest in the given audio?,Traffic Noise,Distant Sounds,Bird Chirp,Thud,A
766540.mp3,Which sound event ends latest in the given audio?,Atmospheric Sounds,Fire Alarm,Fire burning,Trumpet,B
744148.mp3,Which sound event ends latest in the given audio?,Vehicle Horn Honk,Violin Playing,Vehicle engine,Raining,C
207819.mp3,Which sound event ends latest in the given audio?,Atmospheric Sounds,Human Speech,Stream_River,Grinding,D
259610.mp3,Which sound event ends latest in the given audio?,Alarm sound,Fire burning,Crying,Singing,A
36739.mp3,Which sound event ends latest in the given audio?,Monotone Sounds,Rattling,Cow Moo,Wood sounds,B
238894.mp3,Which sound event ends latest in the given audio?,Wood sounds,Distant Sounds,Squeaking,Airplane sound,C
339995.mp3,Which sound event ends latest in the given audio?,Electronic Game,Monotone Sounds,Power Saw,Laughter,D
451447.mp3,Which sound event ends latest in the given audio?,Shouting,Traffic Noise,Monotone Sounds,Waves,A
169864.mp3,Which sound event ends latest in the given audio?,Atmospheric Sounds,Bell Ringing,Grinding,Wind,B
424764.mp3,Which sound event ends latest in the given audio?,Violin Playing,Thunder,Distant Sounds,Cat Meowing,C
353141.mp3,Which sound event ends latest in the given audio?,Drums,Beeping,Power Drill,Monotone Sounds,D
761054.mp3,Which sound event ends latest in the given audio?,Bird Chirp,Water Dripping,Airplane sound,Screaming,A
522025.mp3,Which sound event ends latest in the given audio?,Atmospheric Sounds,Raining,Electronic Game,Sneezing,B
90014.mp3,Which sound event ends latest in the given audio?,Human Speech,Raining,Grinding,Siren,C
627412.mp3,Which sound event ends latest in the given audio?,Footsteps,Fire Alarm,Electronic Beep,Traffic Noise,D
742792.mp3,Which sound event ends latest in the given audio?,Raining,Whirring,Saxophone,Cheering,A
87526.mp3,Which sound event ends latest in the given audio?,Elevator,Beeping,Fire burning,Atmospheric Sounds,B
742940.mp3,Which sound event ends latest in the given audio?,ATM Machine,Bird Chirp,Raining,Siren,C
200280.mp3,Which sound event ends latest in the given audio?,Clapping,Fire Alarm,Atmospheric Sounds,Vacuum Cleaner,D
666653.mp3,Which sound event ends latest in the given audio?,Atmospheric Sounds,Dog Barking,Hand Sander,Electronic Game,A
270301.mp3,Which sound event ends latest in the given audio?,Ringing,Human Speech,Insect Buzzing,Beeping,B
785481.mp3,Which sound event ends latest in the given audio?,Fire burning,Elevator,Announcement,Piano Playing,C
57788.mp3,Which sound event ends latest in the given audio?,Distant Sounds,Bird Chirp,Grinding,Announcement,D
240931.mp3,Which sound event ends latest in the given audio?,Insect Buzzing,Phone Dialing,Vehicle engine,Monotone Sounds,A
487762.mp3,Which sound event ends latest in the given audio?,Snoring,Atmospheric Sounds,Clock Ticking,Bicycle,B
146701.mp3,Which sound event ends latest in the given audio?,Bird Chirp,Power Drill,Footsteps,Distant Sounds,C
156.mp3,Which sound event ends latest in the given audio?,Raining,Vehicle braking,Vehicle Horn Honk,Laughter,D
505825.mp3,Which sound event ends latest in the given audio?,Grinding,Atmospheric Sounds,Alarm sound,Pig Oink,A
414246.mp3,Which sound event ends latest in the given audio?,Traffic Noise,Insect Buzzing,Drums,Water Dripping,B
233692.mp3,Which sound event ends latest in the given audio?,Vehicle Horn Honk,Phone Dialing,Wood sounds,Ship_Boat sound,C
666654.mp3,Which sound event ends latest in the given audio?,Elevator,Vehicle Horn Honk,Bell Ringing,Dog Barking,D
376553.mp3,Which sound event ends latest in the given audio?,White noise,Distant Sounds,Wind,Bird Chirp,A
407151.mp3,Which sound event ends latest in the given audio?,Helicopter sound,Human Speech,Clicking,Atmospheric Sounds,B
450671.mp3,Which sound event ends latest in the given audio?,Wind,Clapping,Traffic Noise,Drums,C
174639.mp3,Which sound event ends latest in the given audio?,Human Speech,Siren,Atmospheric Sounds,Hammer,D
428072.mp3,Which sound event ends latest in the given audio?,Human Speech,Monotone Sounds,Card Reader,Bell Ringing,A
159750.mp3,Which sound event ends latest in the given audio?,Monotone Sounds,Siren,Drums,Vehicle engine,B
620419.mp3,Which sound event ends latest in the given audio?,Drums,Wood sounds,Machine sounds,Footsteps,C
579239.mp3,Which sound event ends latest in the given audio?,Fire Alarm,Clicking,Insect Buzzing,Raining,D
475044.mp3,Which sound event ends latest in the given audio?,Atmospheric Sounds,Bird Chirp,White noise,Train sound,A
652792.mp3,Which sound event ends latest in the given audio?,Microwave,Rooster Crow,Door sounds,Guitar Playing,B
566221.mp3,Which sound event ends latest in the given audio?,Human Speech,Power Saw,Traffic Noise,Doorbell,C
450667.mp3,Which sound event ends latest in the given audio?,Bird Chirp,Vehicle Horn Honk,Drums,Traffic Noise,D
431321.mp3,Which sound event ends latest in the given audio?,Human Speech,Atmospheric Sounds,Security Alarm,Waves,A
386984.mp3,Which sound event ends latest in the given audio?,Thunder,Clapping,Violin Playing,Monotone Sounds,B
553117.mp3,Which sound event ends latest in the given audio?,Fan,Bird Chirp,Stream_River,Announcement,C
624001.mp3,Which sound event ends latest in the given audio?,Singing,Breathing,Train sound,Atmospheric Sounds,D
422276.mp3,Which sound event ends latest in the given audio?,Stream_River,Monkey sounds,Phone Dialing,Explosion,A
104107.mp3,Which sound event ends latest in the given audio?,Button Press,Guitar Playing,Atmospheric Sounds,Dog Barking,B
689362.mp3,Which sound event ends latest in the given audio?,Human Speech,Metallic Sounds,Traffic Noise,Monotone Sounds,C
503457.mp3,Which sound event ends latest in the given audio?,Card Reader,Cat Meowing,Laughter,Distant Sounds,D
195709.mp3,Which sound event ends latest in the given audio?,Insect Buzzing,Power Drill,Raining,Electronic Game,A
407255.mp3,Which sound event ends latest in the given audio?,Humming,Vehicle engine,Vehicle Horn Honk,Metallic Sounds,B
482752.mp3,Which sound event ends latest in the given audio?,Bird Chirp,Cranking,Vehicle engine,Fire burning,C
198090.mp3,Which sound event ends latest in the given audio?,Monotone Sounds,Electronic Game,Bell Ringing,Human Speech,D
397685.mp3,Which sound event ends latest in the given audio?,Car door sound,Footsteps,Beeping,Wind,A
353434.mp3,Which sound event ends latest in the given audio?,Power Saw,Vehicle Horn Honk,Atmospheric Sounds,Water Dripping,B
442292.mp3,Which sound event ends latest in the given audio?,Camera Shutter,Rustling,Clapping,Wood sounds,C
422923.mp3,Which sound event ends latest in the given audio?,Clicking,Fire Alarm,Airplane sound,Screaming,D
156418.mp3,Which sound event ends latest in the given audio?,Dog Barking,Shouting,Washing Machine,Vehicle Horn Honk,A
517822.mp3,Which sound event ends latest in the given audio?,Wood sounds,Bird Chirp,Explosion,Electronic Game,B
213930.mp3,Which sound event ends latest in the given audio?,Siren,Dog Barking,Raining,Announcement,C
616524.mp3,Which sound event ends latest in the given audio?,Distant Sounds,Singing,Metallic Sounds,Vehicle engine,D
625135.mp3,Which sound event ends latest in the given audio?,Human Speech,Drums,Explosion,Thunder,A
709612.mp3,Which sound event ends latest in the given audio?,Microwave,Waves,Bell Ringing,Car door sound,B
752334.mp3,Which sound event ends latest in the given audio?,Phone Dialing,Button Press,Bicycle,Insect Buzzing,C
42388.mp3,Which sound event ends latest in the given audio?,Siren,Cat Meowing,Raining,Monotone Sounds,D
539905.mp3,Which sound event ends latest in the given audio?,Sewing Machine,Humming,Beeping,Guitar Playing,A
378858.mp3,Which sound event ends latest in the given audio?,Clock Ticking,Water Dripping,Human Speech,Atmospheric Sounds,B
176089.mp3,Which sound event ends latest in the given audio?,Distant Sounds,Sneezing,Motorcycle driving by,Fire Alarm,C
465880.mp3,Which sound event ends latest in the given audio?,Monotone Sounds,Printer,Bird Chirp,Thunder,D
58248.mp3,Which sound event ends latest in the given audio?,Vehicle engine,Hissing,Alarm sound,Sheep_Goat Bleat,A
165364.mp3,Which sound event ends latest in the given audio?,Wind,Whistle,Bird Chirp,Security Alarm,B
666880.mp3,Which sound event ends latest in the given audio?,Dog Barking,Explosion,Vehicle engine,Metallic Sounds,C
522194.mp3,Which sound event ends latest in the given audio?,Wind,Truck driving by,Violin Playing,Atmospheric Sounds,D
416198.mp3,Which sound event ends latest in the given audio?,Humming,Beeping,Ticking,Vehicle braking,A
360342.mp3,Which sound event ends latest in the given audio?,Sleeping Sounds,Raining,Cowbell Ringing,Beeping,B
324271.mp3,Which sound event ends latest in the given audio?,Wood sounds,Distant Sounds,Bicycle,Explosion,C
616808.mp3,Which sound event ends latest in the given audio?,Wood sounds,Grinding,Shouting,Dog Barking,D
87594.mp3,Which sound event ends latest in the given audio?,Human Speech,Monotone Sounds,Monkey sounds,Doorbell,A
347347.mp3,Which sound event ends latest in the given audio?,Thunder,Screaming,Beeping,Drums,B
172596.mp3,Which sound event ends latest in the given audio?,Laughter,Singing,Raining,Distant Sounds,C
98014.mp3,Which sound event ends latest in the given audio?,Electronic Beep,Airplane engine,Atmospheric Sounds,Saxophone,D
425001.mp3,Which sound event ends latest in the given audio?,Drums,Fan,Cat Meowing,Monotone Sounds,A
252694.mp3,Which sound event ends latest in the given audio?,Rustling,Vehicle braking,Clock Ticking,Monotone Sounds,B
140861.mp3,Which sound event ends latest in the given audio?,Ticking,Clock Ticking,Distant Sounds,Water Dripping,C
766446.mp3,Which sound event ends latest in the given audio?,Wind,Explosion,Card Reader,Bell Ringing,D
443319.mp3,Which sound event ends latest in the given audio?,Vehicle engine,Human Speech,Fan,Machine sounds,A
164895.mp3,Which sound event ends latest in the given audio?,Fire Alarm,Stream_River,Sewing Machine,Pig Oink,B
255144.mp3,Which sound event ends latest in the given audio?,Bell Ringing,Announcement,Sheep_Goat Bleat,Raining,C
727986.mp3,Which sound event ends latest in the given audio?,Snoring,Car driving by,Ringing,Raining,D
273823.mp3,Which sound event ends latest in the given audio?,Monotone Sounds,Vehicle engine,Fire Alarm,Camera Shutter,A
749739.mp3,Which sound event ends latest in the given audio?,Ticking,Human Speech,Doorbell,Vehicle engine,B
369996.mp3,Which sound event ends latest in the given audio?,Insect Buzzing,Bicycle,Doorbell,Bell Ringing,C
465435.mp3,Which sound event ends latest in the given audio?,Cowbell Ringing,Vehicle Horn Honk,Elevator,Stream_River,D
754031.mp3,Which sound event ends latest in the given audio?,Sewing Machine,Monkey sounds,Camera Shutter,Distant Sounds,A
765785.mp3,Which sound event ends latest in the given audio?,Car driving by,Camera Shutter,Thumping,Cat Meowing,B
266362.mp3,Which sound event ends latest in the given audio?,Bird Chirp,Alarm sound,Traffic Noise,Trumpet,C
336773.mp3,Which sound event ends latest in the given audio?,Pig Oink,Alarm sound,Vehicle braking,Wind,D
169154.mp3,Which sound event ends latest in the given audio?,Raining,Airplane sound,Ringing,Electronic Game,A
244293.mp3,Which sound event ends latest in the given audio?,Car Honking,Cowbell Ringing,ATM Machine,Sheep_Goat Bleat,B
342284.mp3,Which sound event ends latest in the given audio?,Vehicle engine,Alarm sound,Machine sounds,Thunder,C
636862.mp3,Which sound event ends latest in the given audio?,Bird Chirp,Fire burning,Guitar Playing,Airplane sound,D
69209.mp3,Which sound event ends latest in the given audio?,Distant Sounds,Sheep_Goat Bleat,Clapping,Explosion,A
714976.mp3,Which sound event ends latest in the given audio?,Power Drill,Waves,Trumpet,Distant Sounds,B
67046.mp3,Which sound event ends latest in the given audio?,Rattling,Wood sounds,Doorbell,Sniffing,C
555990.mp3,Which sound event ends latest in the given audio?,Metallic Sounds,Wind,Card Reader,Whistle,D
409122.mp3,Which sound event ends latest in the given audio?,Machine sounds,Train sound,Wind,Guitar Playing,A
735818.mp3,Which sound event ends latest in the given audio?,Car door sound,Thumping,Wood sounds,Vehicle Horn Honk,B
451621.mp3,Which sound event ends latest in the given audio?,Piano Playing,Atmospheric Sounds,Snoring,Thud,C
650420.mp3,Which sound event ends latest in the given audio?,Airplane engine,Raining,Breathing,Dog Barking,D
368305.mp3,Which sound event ends latest in the given audio?,Shouting,Distant Sounds,Button Press,Car driving by,A
159761.mp3,Which sound event ends latest in the given audio?,Fan,Raining,Distant Sounds,Violin Playing,B
638873.mp3,Which sound event ends latest in the given audio?,Motorcycle driving by,Snoring,Raining,Guitar Playing,C
616812.mp3,Which sound event ends latest in the given audio?,Fire burning,Hammer,Fan,Shouting,D
424894.mp3,Which sound event ends latest in the given audio?,Saxophone,Phone Ringing,Breathing,Siren,A
256502.mp3,Which sound event ends latest in the given audio?,Hissing,Shouting,Cow Moo,Violin Playing,B
360743.mp3,Which sound event ends latest in the given audio?,Monotone Sounds,Insect Buzzing,Vehicle engine,Crying,C
611048.mp3,Which sound event ends latest in the given audio?,Wolf Howl,Piano Playing,Helicopter sound,Distant Sounds,D
406591.mp3,Which sound event ends latest in the given audio?,Bird Chirp,Guitar Playing,Fan,Waves,A
